total_streams,explicit
1123,False
1123,True
1123,False
1124,True
1124,True
1124,False
1124,True
1124,False
1124,False
1124,True
1125,False
1125,True
1125,True
1125,False
1126,True
1126,True
1127,False
1127,True
1127,False
1128,True
1128,False
1129,True
1129,False
1129,False
1129,True
1130,False
1131,True
1131,False
1131,False
1131,False
1131,True
1132,True
1133,True
1133,False
1133,True
1133,False
1134,True
1134,True
1135,True
1135,False
1136,False
1136,False
1136,True
1136,True
1136,False
1137,False
1138,False
1138,False
1138,True
1138,False
1139,False
1140,True
1140,False
1140,True
1141,False
1141,True
1141,False
1141,False
1141,True
1142,False
1142,True
1142,True
1142,True
1143,False
1144,False
1145,False
1145,False
1145,False
1145,True
1145,False
1145,False
1145,True
1146,False
1146,False
1146,False
1146,True
1146,False
1146,False
1147,False
1147,True
1148,False
1148,False
1148,False
1148,False
1148,True
1149,False
1149,False
1149,True
1150,False
1150,True
1151,False
1151,False
1151,False
1151,False
1151,False
1152,True
1152,True
1152,False
1152,False
1152,True
1152,True
1152,False
1153,False
1154,False
1154,False
1154,False
1155,False
1155,False
1155,False
1155,False
1155,False
1155,True
1156,True
1156,True
1156,False
1157,False
1157,False
1157,False
1157,True
1157,False
1157,False
1158,True
1158,True
1158,True
1158,True
1158,False
1159,True
1159,False
1159,False
1160,False
1160,False
1161,True
1161,False
1161,False
1162,True
1163,False
1163,False
1163,False
1163,True
1164,False
1164,False
1164,True
1164,True
1165,False
1165,False
1165,False
1166,False
1166,False
1167,False
1167,True
1167,True
1167,False
1167,False
1168,False
1168,False
1168,False
1168,True
1168,False
1169,False
1169,False
1170,False
1170,True
1171,False
1172,False
1172,False
1172,False
1172,False
1173,False
1174,True
1174,False
1174,False
1175,True
1175,False
1175,False
1175,True
1176,False
1176,True
1177,False
1177,False
1177,False
1177,True
1178,False
1178,False
1180,True
1180,True
1180,False
1180,False
1180,True
1180,False
1180,True
1180,False
1180,False
1180,False
1181,True
1181,True
1181,True
1181,False
1182,True
1183,False
1183,False
1183,False
1183,True
1183,True
1183,True
1183,False
1184,False
1184,False
1184,False
1184,False
1185,False
1186,True
1186,True
1186,True
1186,False
1187,False
1188,False
1188,True
1188,False
1188,False
1188,False
1189,True
1189,True
1189,False
1190,False
1190,True
1190,False
1190,False
1191,True
1191,False
1191,True
1191,False
1192,True
1192,True
1192,True
1192,False
1193,False
1193,True
1193,False
1193,False
1193,True
1193,False
1194,True
1194,True
1194,False
1194,False
1194,True
1195,False
1196,False
1196,False
1196,False
1196,False
1196,True
1196,True
1196,False
1197,False
1197,False
1197,False
1197,False
1198,True
1198,True
1198,True
1199,False
1199,False
1199,False
1199,False
1199,False
1200,False
1200,True
1203,False
1203,False
1203,True
1204,False
1204,False
1204,True
1204,False
1205,False
1205,False
1206,True
1206,False
1206,False
1206,False
1206,True
1206,True
1207,True
1207,True
1208,False
1208,False
1209,False
1209,True
1209,False
1210,True
1210,False
1210,True
1210,False
1211,False
1211,False
1211,True
1211,False
1212,True
1213,False
1213,False
1213,False
1213,True
1214,False
1214,False
1215,False
1215,False
1215,False
1215,True
1217,True
1217,False
1217,True
1217,False
1217,False
1217,False
1217,True
1217,True
1217,True
1218,False
1218,False
1218,False
1218,True
1218,True
1219,False
1219,False
1219,True
1219,True
1219,False
1220,True
1220,False
1221,False
1222,False
1222,True
1222,False
1222,False
1223,True
1223,True
1224,True
1226,True
1226,False
1226,False
1226,True
1227,True
1227,True
1228,False
1229,False
1229,False
1230,True
1230,True
1230,True
1230,True
1231,False
1231,True
1231,False
1231,True
1232,True
1232,False
1232,False
1232,True
1232,False
1232,False
1235,False
1235,False
1235,True
1235,True
1235,False
1236,False
1237,False
1238,True
1238,False
1238,False
1238,True
1238,False
1239,False
1239,True
1239,False
1240,True
1240,False
1240,False
1241,False
1241,True
1241,True
1242,False
1243,False
1243,False
1243,True
1243,True
1244,False
1244,False
1244,True
1244,False
1246,False
1246,True
1247,True
1247,False
1247,True
1247,False
1248,False
1248,True
1249,True
1250,True
1250,True
1251,True
1251,False
1251,False
1251,False
1251,True
1252,True
1252,False
1253,False
1253,False
1254,False
1254,False
1254,False
1255,False
1256,False
1257,False
1257,False
1258,True
1258,False
1259,True
1259,True
1259,False
1260,False
1260,False
1260,False
1260,False
1261,True
1261,True
1261,True
1261,True
1262,False
1263,False
1263,False
1264,False
1264,True
1264,True
1264,False
1264,True
1264,False
1265,True
1265,True
1265,False
1265,True
1265,True
1266,True
1266,False
1266,True
1266,True
1267,True
1267,False
1268,True
1269,True
1269,False
1270,False
1271,False
1272,False
1272,False
1272,False
1274,True
1274,False
1274,False
1275,True
1275,False
1275,False
1276,True
1276,False
1276,False
1276,False
1277,False
1277,False
1278,False
1278,True
1278,True
1279,False
1279,False
1280,True
1280,False
1280,False
1281,False
1282,True
1283,True
1283,True
1284,True
1284,False
1284,True
1285,False
1285,False
1286,True
1286,True
1286,True
1286,False
1286,False
1287,True
1287,False
1288,False
1289,True
1289,False
1289,False
1292,False
1293,True
1293,True
1293,False
1293,False
1294,False
1294,False
1295,True
1295,False
1296,False
1296,False
1297,True
1297,False
1297,True
1298,False
1298,True
1298,False
1298,True
1298,True
1298,True
1299,False
1299,False
1299,True
1301,False
1301,True
1302,False
1302,False
1302,False
1302,False
1302,True
1303,True
1303,False
1303,False
1303,True
1304,False
1304,False
1305,True
1306,False
1307,False
1308,False
1308,True
1309,False
1310,False
1310,False
1310,False
1311,True
1311,False
1312,True
1312,False
1313,False
1313,True
1314,False
1314,False
1316,False
1317,False
1317,True
1318,True
1318,False
1318,True
1321,False
1321,True
1322,True
1322,True
1322,True
1322,False
1322,True
1323,True
1323,True
1325,True
1326,False
1326,False
1327,False
1328,False
1329,False
1330,False
1330,False
1331,False
1331,True
1331,False
1331,False
1332,False
1332,False
1333,True
1334,True
1334,True
1334,False
1335,False
1336,True
1336,False
1336,True
1337,False
1339,False
1340,True
1341,True
1343,True
1343,True
1344,True
1345,True
1345,False
1345,True
1345,False
1345,False
1346,False
1348,False
1349,False
1349,False
1351,True
1351,True
1351,False
1351,False
1352,False
1353,False
1353,True
1353,False
1353,True
1353,True
1353,False
1354,False
1355,True
1356,False
1356,False
1357,False
1357,True
1358,False
1359,True
1359,False
1359,False
1359,True
1359,False
1360,False
1360,False
1360,False
1360,True
1361,True
1363,True
1363,True
1364,True
1364,False
1365,False
1365,False
1365,True
1366,False
1367,False
1367,False
1367,True
1368,False
1368,True
1369,False
1369,False
1369,False
1370,True
1370,True
1372,False
1372,False
1373,False
1374,False
1375,True
1375,False
1376,True
1377,True
1377,False
1378,False
1379,True
1380,True
1381,False
1382,False
1382,False
1382,False
1382,True
1383,False
1384,False
1384,True
1385,False
1385,False
1385,True
1385,False
1385,False
1386,True
1386,False
1386,False
1386,False
1388,True
1388,False
1389,False
1389,False
1390,False
1390,True
1390,True
1391,True
1393,False
1393,True
1395,False
1395,True
1397,False
1397,False
1398,False
1398,False
1400,True
1401,False
1401,True
1401,True
1402,False
1402,True
1405,False
1406,True
1407,False
1408,False
1408,True
1410,False
1410,True
1411,False
1411,False
1411,False
1411,True
1411,False
1412,False
1412,True
1413,False
1413,False
1414,False
1414,False
1414,False
1415,False
1418,False
1419,True
1419,False
1419,True
1420,False
1421,False
1421,True
1421,False
1422,False
1422,False
1422,False
1423,False
1423,True
1428,True
1429,True
1429,True
1429,False
1430,False
1430,True
1430,False
1432,False
1432,True
1433,True
1433,False
1433,False
1436,False
1436,False
1438,False
1439,False
1439,False
1439,True
1440,True
1440,False
1440,False
1441,True
1442,True
1442,False
1444,True
1445,True
1446,True
1447,True
1447,True
1449,False
1449,True
1449,True
1450,False
1450,True
1450,False
1453,False
1454,False
1454,True
1455,False
1455,False
1457,False
1457,True
1458,True
1460,False
1461,False
1462,False
1462,False
1464,False
1465,False
1465,True
1465,True
1467,False
1467,False
1468,False
1470,False
1470,True
1471,False
1471,False
1471,False
1473,True
1473,True
1473,True
1473,True
1473,False
1474,True
1475,False
1475,True
1475,False
1476,True
1476,True
1476,False
1476,True
1476,False
1477,False
1477,False
1477,False
1478,False
1478,False
1479,True
1481,False
1481,True
1481,True
1482,False
1485,False
1487,True
1488,True
1488,False
1489,True
1490,False
1491,False
1492,False
1493,False
1493,False
1494,False
1494,True
1495,False
1495,True
1496,False
1496,True
1496,True
1496,True
1496,True
1497,False
1497,False
1498,False
1498,False
1499,False
1500,False
1502,False
1502,False
1504,False
1504,False
1504,True
1505,False
1505,False
1505,False
1506,False
1507,False
1507,False
1508,False
1509,True
1509,False
1509,False
1510,True
1511,True
1511,True
1511,False
1512,False
1512,False
1512,True
1513,True
1513,True
1516,True
1516,True
1516,False
1518,True
1518,True
1518,False
1518,True
1519,False
1519,True
1519,False
1519,False
1521,False
1521,True
1523,True
1524,True
1525,False
1525,True
1528,False
1529,False
1530,True
1532,False
1532,False
1532,False
1533,True
1535,False
1538,False
1539,False
1539,True
1543,True
1543,True
1544,True
1544,False
1546,True
1549,False
1549,False
1550,True
1550,False
1550,False
1554,False
1554,False
1554,False
1555,False
1556,True
1558,False
1558,False
1558,False
1559,False
1560,True
1561,False
1563,True
1565,False
1568,False
1568,True
1568,False
1570,True
1570,True
1570,True
1571,True
1573,False
1574,True
1574,True
1575,False
1576,False
1576,True
1578,False
1579,False
1579,True
1581,False
1581,False
1581,False
1583,True
1584,False
1585,False
1586,False
1586,True
1587,False
1587,False
1588,False
1588,True
1589,False
1589,False
1591,False
1592,False
1592,True
1595,False
1596,False
1596,False
1597,True
1597,False
1597,True
1598,False
1599,False
1603,False
1608,True
1612,False
1613,False
1613,False
1617,False
1621,True
1622,False
1627,False
1627,False
1629,False
1629,True
1631,False
1631,False
1633,False
1637,True
1638,True
1638,False
1639,False
1641,True
1642,True
1643,False
1645,False
1647,False
1647,False
1647,False
1647,True
1648,False
1649,False
1649,False
1651,False
1651,False
1653,True
1653,False
1656,False
1657,False
1657,False
1658,False
1662,False
1668,False
1669,False
1670,True
1673,False
1674,False
1675,False
1675,True
1679,False
1681,False
1681,False
1682,True
1683,False
1683,False
1686,True
1690,False
1691,False
1692,True
1694,False
1696,False
1696,False
1697,False
1697,True
1698,False
1698,True
1699,True
1699,False
1699,False
1700,True
1701,True
1703,False
1704,False
1706,False
1707,False
1708,False
1710,False
1712,False
1712,False
1714,False
1716,False
1716,False
1717,False
1723,True
1723,False
1724,True
1726,False
1727,False
1729,False
1732,False
1734,False
1736,False
1737,True
1739,False
1739,True
1742,False
1742,False
1742,False
1744,False
1746,False
1747,False
1748,False
1749,False
1749,False
1751,True
1751,True
1751,False
1753,False
1753,False
1754,False
1755,False
1758,False
1759,False
1761,False
1761,False
1761,True
1761,False
1761,False
1762,False
1762,False
1763,False
1764,False
1765,True
1765,False
1765,False
1768,False
1768,False
1769,True
1769,True
1769,False
1769,False
1771,False
1771,False
1773,True
1777,False
1779,False
1783,False
1786,False
1789,False
1789,True
1790,False
1791,False
1791,False
1792,False
1793,False
1795,False
1796,False
1796,False
1796,False
1797,True
1797,False
1799,False
1799,False
1800,False
1801,False
1801,False
1802,False
1803,False
1805,False
1806,True
1808,False
1809,False
1811,False
1811,False
1814,False
1818,False
1819,False
1821,True
1822,False
1823,False
1823,False
1825,False
1826,False
1827,False
1828,False
1828,True
1828,True
1830,False
1830,True
1831,False
1832,False
1832,False
1832,False
1834,False
1834,False
1834,False
1835,False
1836,True
1838,False
1838,False
1838,False
1839,False
1840,False
1840,False
1841,False
1842,True
1842,False
1843,True
1843,False
1843,False
1844,False
1849,False
1850,False
1851,False
1852,False
1853,False
1853,False
1854,False
1857,False
1858,False
1858,True
1859,False
1861,False
1865,False
1868,False
1868,True
1873,True
1874,False
1874,False
1877,False
1878,False
1880,False
1882,False
1882,True
1884,False
1884,False
1884,False
1885,True
1890,True
1892,True
1892,False
1895,False
1896,False
1897,False
1899,False
1899,False
1900,False
1901,False
1903,False
1903,False
1903,False
1903,False
1908,False
1909,False
1910,False
1912,False
1913,False
1914,False
1916,False
1923,False
1923,False
1924,False
1925,False
1931,False
1932,False
1932,False
1933,False
1938,False
1941,False
1944,False
1944,False
1945,True
1946,False
1946,False
1946,False
1949,False
1952,False
1953,False
1953,False
1953,False
1954,False
1955,False
1959,False
1959,False
1959,False
1960,False
1961,False
1965,False
1967,False
1971,False
1971,False
1974,False
1974,False
1977,False
1982,False
1982,False
1984,False
1984,False
1986,False
1986,False
1986,False
1987,False
1987,False
1987,False
1987,False
1988,False
1990,False
1992,False
1993,False
1994,False
1995,False
1995,False
2001,False
2001,False
2002,False
2005,False
2005,False
2006,False
2006,False
2006,True
2007,False
2007,False
2008,False
2008,False
2009,True
2010,False
2012,False
2016,True
2017,False
2019,False
2019,False
2019,False
2020,False
2020,True
2023,True
2024,False
2025,True
2027,False
2028,False
2028,True
2028,False
2028,False
2030,True
2031,False
2032,False
2032,True
2032,False
2033,True
2033,True
2034,False
2035,False
2035,True
2037,False
2037,False
2038,False
2039,False
2039,True
2039,False
2040,False
2041,False
2041,False
2041,False
2042,False
2044,False
2044,False
2045,False
2045,False
2045,False
2046,False
2049,False
2050,False
2050,False
2051,False
2052,False
2053,False
2054,True
2055,False
2056,False
2058,True
2059,True
2061,False
2061,False
2065,False
2065,False
2065,False
2066,False
2066,False
2068,True
2068,False
2069,False
2069,True
2069,False
2070,False
2071,True
2072,False
2075,False
2075,False
2075,False
2075,True
2080,False
2080,True
2081,True
2081,True
2081,True
2082,False
2083,False
2084,False
2084,True
2085,False
2085,False
2086,False
2087,False
2087,False
2087,True
2087,False
2088,False
2089,False
2089,False
2090,True
2091,False
2092,False
2092,True
2092,False
2093,False
2093,False
2093,False
2094,True
2094,True
2095,False
2095,True
2096,True
2097,False
2098,False
2098,False
2100,False
2101,False
2101,False
2102,False
2104,False
2105,False
2105,False
2106,False
2106,False
2107,False
2109,True
2110,True
2111,False
2111,False
2118,False
2119,False
2119,False
2119,False
2119,False
2120,True
2121,False
2122,False
2122,False
2122,False
2123,True
2124,False
2124,False
2125,True
2126,False
2126,True
2127,True
2127,False
2128,False
2129,False
2131,False
2132,True
2132,True
2132,False
2137,True
2139,False
2139,True
2140,False
2140,False
2142,False
2143,False
2143,False
2143,False
2144,False
2144,False
2145,True
2145,True
2146,True
2148,False
2149,False
2149,True
2149,False
2149,False
2150,True
2155,True
2155,False
2160,False
2161,True
2161,False
2161,False
2162,False
2162,False
2165,False
2165,False
2166,True
2168,True
2171,False
2172,True
2173,True
2173,False
2174,False
2176,False
2176,False
2178,False
2179,False
2179,False
2179,False
2180,False
2181,False
2182,True
2183,True
2183,True
2186,False
2186,False
2189,False
2192,False
2192,False
2192,False
2196,False
2196,False
2200,False
2202,False
2203,True
2205,False
2207,False
2207,False
2209,True
2212,False
2213,False
2214,False
2221,False
2221,True
2222,True
2222,False
2223,False
2224,False
2227,False
2229,False
2229,False
2231,False
2231,True
2235,False
2235,False
2236,True
2236,True
2236,False
2238,False
2238,True
2238,False
2240,False
2240,True
2242,False
2242,False
2245,False
2246,False
2246,False
2248,False
2249,False
2249,False
2250,False
2250,True
2253,False
2253,False
2254,True
2260,False
2260,True
2261,False
2263,False
2265,False
2269,True
2276,False
2277,False
2279,False
2280,True
2281,False
2284,True
2285,False
2287,False
2288,False
2289,False
2290,False
2293,False
2294,False
2296,False
2298,False
2299,False
2302,True
2302,False
2303,False
2304,False
2306,False
2306,False
2306,True
2311,False
2316,False
2316,False
2317,True
2317,False
2317,False
2323,False
2324,False
2325,False
2326,False
2329,False
2329,False
2333,False
2335,False
2339,False
2339,False
2340,False
2341,False
2342,False
2345,False
2347,False
2347,False
2348,False
2348,False
2349,False
2350,False
2351,False
2352,False
2354,False
2355,False
2355,True
2356,False
2356,False
2356,False
2356,False
2361,False
2364,True
2366,False
2366,False
2370,False
2371,False
2372,False
2372,False
2373,False
2375,True
2375,False
2377,True
2378,False
2379,False
2379,False
2381,False
2382,False
2383,False
2383,False
2383,False
2383,False
2384,False
2385,False
2387,False
2391,True
2392,False
2394,False
2396,False
2396,False
2399,False
2403,False
2409,False
2409,True
2418,False
2422,False
2430,False
2431,False
2433,True
2433,True
2434,False
2435,False
2435,False
2436,False
2438,False
2440,False
2441,False
2442,False
2443,True
2443,False
2443,False
2447,False
2448,False
2449,False
2450,False
2451,False
2461,False
2461,False
2461,False
2466,False
2466,False
2468,True
2468,False
2468,True
2469,False
2471,False
2476,False
2477,False
2479,False
2480,True
2483,False
2486,False
2487,False
2488,True
2488,False
2489,False
2490,False
2490,True
2490,True
2492,False
2493,False
2495,False
2495,False
2495,True
2496,True
2498,False
2500,False
2502,True
2503,True
2504,False
2505,False
2505,False
2506,True
2507,False
2509,False
2509,False
2509,False
2509,True
2511,False
2513,False
2518,False
2522,True
2523,False
2523,False
2526,False
2526,False
2528,True
2528,True
2529,False
2533,False
2539,False
2540,False
2541,True
2542,False
2542,False
2543,False
2544,True
2545,False
2545,False
2546,False
2547,True
2549,False
2550,False
2551,False
2551,False
2553,False
2553,True
2554,False
2554,False
2554,True
2555,True
2555,False
2557,True
2558,False
2560,False
2562,False
2562,False
2565,False
2565,False
2566,False
2566,False
2569,False
2571,False
2575,False
2575,False
2577,False
2580,True
2580,False
2583,False
2594,True
2595,False
2596,False
2600,True
2600,False
2604,False
2604,True
2607,False
2608,False
2608,True
2608,False
2609,False
2611,False
2613,False
2614,False
2619,False
2619,False
2621,False
2622,True
2622,False
2622,False
2622,True
2623,True
2629,False
2632,True
2632,False
2632,False
2633,True
2635,False
2637,True
2641,False
2642,True
2646,True
2652,False
2656,False
2657,False
2658,False
2658,False
2666,False
2667,False
2669,False
2669,False
2670,False
2670,False
2671,False
2671,False
2673,True
2677,True
2679,True
2679,False
2681,True
2683,False
2683,False
2684,False
2686,False
2689,True
2692,False
2693,False
2694,False
2696,True
2696,False
2697,False
2699,False
2700,False
2702,False
2708,False
2712,False
2715,True
2716,False
2717,True
2718,False
2721,True
2722,False
2724,True
2726,False
2727,True
2729,False
2730,True
2735,False
2735,False
2739,False
2742,False
2742,False
2745,True
2746,False
2747,True
2748,False
2750,False
2754,False
2755,False
2757,False
2764,False
2765,False
2765,True
2769,False
2771,False
2771,True
2773,True
2775,False
2776,False
2780,True
2786,False
2786,True
2792,True
2800,False
2801,False
2802,False
2803,False
2803,True
2805,True
2806,True
2808,False
2814,False
2819,True
2821,True
2821,False
2824,False
2825,False
2827,False
2828,True
2828,False
2829,False
2829,True
2832,False
2835,False
2836,False
2836,False
2838,True
2838,True
2839,False
2843,True
2846,False
2846,False
2849,False
2849,False
2852,True
2854,False
2858,False
2860,False
2862,False
2862,False
2862,False
2864,False
2866,True
2866,False
2867,False
2869,True
2873,False
2877,False
2879,False
2880,True
2882,False
2882,True
2886,False
2891,True
2893,True
2898,False
2900,False
2903,False
2904,True
2905,False
2906,True
2917,False
2917,False
2922,False
2926,False
2933,False
2934,True
2935,False
2935,False
2942,False
2946,False
2946,False
2973,False
2976,False
2982,True
2984,False
2992,False
2993,False
2993,False
2999,False
3000,True
3002,False
3002,False
3002,False
3004,True
3009,False
3010,True
3022,False
3025,False
3026,False
3028,True
3031,False
3032,True
3033,False
3034,True
3036,True
3041,False
3041,True
3042,False
3042,False
3043,False
3044,False
3044,False
3047,True
3048,True
3050,True
3052,False
3052,True
3053,False
3055,True
3055,False
3058,True
3058,True
3063,True
3064,True
3064,True
3066,False
3068,False
3069,False
3074,False
3079,False
3083,False
3085,False
3088,False
3088,False
3089,False
3095,False
3096,False
3096,True
3097,False
3102,True
3102,False
3103,True
3105,True
3105,False
3110,False
3112,False
3113,False
3118,True
3119,True
3122,False
3123,False
3127,False
3132,False
3134,False
3137,False
3139,False
3141,True
3142,True
3146,True
3151,False
3151,False
3151,True
3154,False
3154,True
3156,False
3159,False
3163,False
3164,True
3165,False
3165,False
3166,False
3167,False
3169,True
3170,True
3171,False
3172,False
3173,True
3180,False
3181,True
3189,True
3189,False
3195,False
3197,True
3201,False
3201,True
3208,True
3213,False
3217,False
3223,False
3223,True
3223,False
3226,True
3226,False
3228,True
3229,True
3233,False
3238,False
3245,False
3245,True
3246,False
3248,True
3249,True
3249,False
3252,False
3257,True
3258,False
3258,False
3258,False
3265,False
3265,True
3266,True
3272,False
3274,True
3278,True
3279,False
3284,True
3286,False
3287,False
3288,True
3294,False
3295,False
3297,False
3299,False
3300,False
3302,False
3302,True
3304,True
3308,False
3308,False
3310,False
3312,True
3312,False
3314,False
3321,False
3328,False
3328,False
3334,False
3335,False
3337,True
3337,False
3342,False
3344,False
3347,True
3351,False
3351,False
3359,False
3369,False
3371,False
3375,True
3377,False
3380,True
3381,False
3393,False
3395,True
3399,True
3400,False
3405,True
3408,True
3412,False
3416,False
3418,True
3422,False
3425,False
3428,True
3429,False
3430,False
3430,False
3431,False
3435,False
3436,False
3440,False
3443,True
3445,True
3448,False
3450,False
3452,True
3452,True
3457,True
3462,False
3465,True
3467,False
3469,False
3471,False
3471,True
3472,False
3473,False
3473,False
3474,False
3478,True
3482,True
3484,False
3484,False
3484,False
3486,False
3491,False
3495,False
3496,True
3498,False
3498,False
3501,True
3506,True
3508,False
3509,True
3517,False
3517,False
3520,False
3532,False
3540,False
3541,False
3550,True
3551,False
3554,True
3555,False
3557,True
3562,False
3578,True
3582,False
3583,False
3587,False
3588,False
3589,False
3591,False
3591,False
3592,False
3603,False
3608,False
3610,False
3610,False
3615,False
3619,False
3620,True
3622,False
3633,False
3633,True
